id_tiempo;anio;mes;dia;hora;turno
2023072922;2023;7;29;22;Noche
2023072923;2023;7;29;23;Noche
2023073000;2023;7;30;0;Madrugada
2023073006;2023;7;30;6;Mañana
2023073007;2023;7;30;7;Mañana
2023073009;2023;7;30;9;Mañana
2023073010;2023;7;30;10;Mañana
2023073011;2023;7;30;11;Mañana
2023073013;2023;7;30;13;Tarde
2023073014;2023;7;30;14;Tarde
2023073016;2023;7;30;16;Tarde
2023073019;2023;7;30;19;Noche
2023073020;2023;7;30;20;Noche
2023073021;2023;7;30;21;Noche
2023073100;2023;7;31;0;Madrugada
2023073102;2023;7;31;2;Madrugada
2023073105;2023;7;31;5;Madrugada
2023073106;2023;7;31;6;Mañana
2023073108;2023;7;31;8;Mañana
2023073109;2023;7;31;9;Mañana
2023073111;2023;7;31;11;Mañana
2023073113;2023;7;31;13;Tarde
2023073114;2023;7;31;14;Tarde
2023073116;2023;7;31;16;Tarde
2023073117;2023;7;31;17;Tarde
2023073118;2023;7;31;18;Tarde
2023073120;2023;7;31;20;Noche
2023073121;2023;7;31;21;Noche
2023073122;2023;7;31;22;Noche
2023080106;2023;8;1;6;Mañana
2023080107;2023;8;1;7;Mañana
2023080108;2023;8;1;8;Mañana
2023080109;2023;8;1;9;Mañana
2023080110;2023;8;1;10;Mañana
2023080111;2023;8;1;11;Mañana
2023080113;2023;8;1;13;Tarde
2023080114;2023;8;1;14;Tarde
2023080115;2023;8;1;15;Tarde
2023080116;2023;8;1;16;Tarde
2023080117;2023;8;1;17;Tarde
2023080118;2023;8;1;18;Tarde
2023080119;2023;8;1;19;Noche
2023080120;2023;8;1;20;Noche
2023080123;2023;8;1;23;Noche
2023080200;2023;8;2;0;Madrugada
2023080205;2023;8;2;5;Madrugada
2023080207;2023;8;2;7;Mañana
2023080208;2023;8;2;8;Mañana
2023080209;2023;8;2;9;Mañana
2023080210;2023;8;2;10;Mañana
2023080211;2023;8;2;11;Mañana
2023080212;2023;8;2;12;Tarde
2023080213;2023;8;2;13;Tarde
2023080214;2023;8;2;14;Tarde
2023080216;2023;8;2;16;Tarde
2023080217;2023;8;2;17;Tarde
2023080218;2023;8;2;18;Tarde
2023080219;2023;8;2;19;Noche
2023080220;2023;8;2;20;Noche
2023080223;2023;8;2;23;Noche
2023080301;2023;8;3;1;Madrugada
2023080302;2023;8;3;2;Madrugada
2023080307;2023;8;3;7;Mañana
2023080308;2023;8;3;8;Mañana
2023080309;2023;8;3;9;Mañana
2023080310;2023;8;3;10;Mañana
2023080311;2023;8;3;11;Mañana
2023080312;2023;8;3;12;Tarde
2023080313;2023;8;3;13;Tarde
2023080314;2023;8;3;14;Tarde
2023080316;2023;8;3;16;Tarde
2023080317;2023;8;3;17;Tarde
2023080319;2023;8;3;19;Noche
2023080320;2023;8;3;20;Noche
2023080323;2023;8;3;23;Noche
2023080406;2023;8;4;6;Mañana
2023080407;2023;8;4;7;Mañana
2023080408;2023;8;4;8;Mañana
2023080409;2023;8;4;9;Mañana
2023080411;2023;8;4;11;Mañana
2023080412;2023;8;4;12;Tarde
2023080413;2023;8;4;13;Tarde
2023080414;2023;8;4;14;Tarde
2023080415;2023;8;4;15;Tarde
2023080416;2023;8;4;16;Tarde
2023080417;2023;8;4;17;Tarde
2023080418;2023;8;4;18;Tarde
2023080419;2023;8;4;19;Noche
2023080420;2023;8;4;20;Noche
2023080421;2023;8;4;21;Noche
2023080422;2023;8;4;22;Noche
2023080501;2023;8;5;1;Madrugada
2023080503;2023;8;5;3;Madrugada
2023080508;2023;8;5;8;Mañana
2023080509;2023;8;5;9;Mañana
2023080510;2023;8;5;10;Mañana
2023080512;2023;8;5;12;Tarde
2023080513;2023;8;5;13;Tarde
2023080514;2023;8;5;14;Tarde
2023080515;2023;8;5;15;Tarde
2023080518;2023;8;5;18;Tarde
2023080519;2023;8;5;19;Noche
2023080520;2023;8;5;20;Noche
2023080521;2023;8;5;21;Noche
2023080522;2023;8;5;22;Noche
2023080600;2023;8;6;0;Madrugada
2023080603;2023;8;6;3;Madrugada
2023080605;2023;8;6;5;Madrugada
2023080606;2023;8;6;6;Mañana
2023080607;2023;8;6;7;Mañana
2023080608;2023;8;6;8;Mañana
2023080611;2023;8;6;11;Mañana
2023080612;2023;8;6;12;Tarde
2023080615;2023;8;6;15;Tarde
2023080616;2023;8;6;16;Tarde
2023080618;2023;8;6;18;Tarde
2023080619;2023;8;6;19;Noche
2023080621;2023;8;6;21;Noche
2023080699;2023;8;6;;Sin dato
2023080706;2023;8;7;6;Mañana
2023080708;2023;8;7;8;Mañana
2023080710;2023;8;7;10;Mañana
2023080711;2023;8;7;11;Mañana
2023080712;2023;8;7;12;Tarde
2023080713;2023;8;7;13;Tarde
2023080714;2023;8;7;14;Tarde
2023080715;2023;8;7;15;Tarde
2023080716;2023;8;7;16;Tarde
2023080717;2023;8;7;17;Tarde
2023080718;2023;8;7;18;Tarde
2023080719;2023;8;7;19;Noche
2023080720;2023;8;7;20;Noche
2023080721;2023;8;7;21;Noche
2023080722;2023;8;7;22;Noche
2023080805;2023;8;8;5;Madrugada
2023080806;2023;8;8;6;Mañana
2023080808;2023;8;8;8;Mañana
2023080809;2023;8;8;9;Mañana
2023080810;2023;8;8;10;Mañana
2023080811;2023;8;8;11;Mañana
2023080812;2023;8;8;12;Tarde
2023080813;2023;8;8;13;Tarde
2023080814;2023;8;8;14;Tarde
2023080815;2023;8;8;15;Tarde
2023080816;2023;8;8;16;Tarde
2023080817;2023;8;8;17;Tarde
2023080818;2023;8;8;18;Tarde
2023080819;2023;8;8;19;Noche
2023080820;2023;8;8;20;Noche
2023080822;2023;8;8;22;Noche
2023080823;2023;8;8;23;Noche
2023080906;2023;8;9;6;Mañana
2023080907;2023;8;9;7;Mañana
2023080908;2023;8;9;8;Mañana
2023080909;2023;8;9;9;Mañana
2023080911;2023;8;9;11;Mañana
2023080912;2023;8;9;12;Tarde
2023080913;2023;8;9;13;Tarde
2023080914;2023;8;9;14;Tarde
2023080915;2023;8;9;15;Tarde
2023080916;2023;8;9;16;Tarde
2023080917;2023;8;9;17;Tarde
2023080918;2023;8;9;18;Tarde
2023080919;2023;8;9;19;Noche
2023080920;2023;8;9;20;Noche
2023080922;2023;8;9;22;Noche
2023080923;2023;8;9;23;Noche
2023081000;2023;8;10;0;Madrugada
2023081002;2023;8;10;2;Madrugada
2023081005;2023;8;10;5;Madrugada
2023081007;2023;8;10;7;Mañana
2023081008;2023;8;10;8;Mañana
2023081009;2023;8;10;9;Mañana
2023081010;2023;8;10;10;Mañana
2023081011;2023;8;10;11;Mañana
2023081012;2023;8;10;12;Tarde
2023081013;2023;8;10;13;Tarde
2023081014;2023;8;10;14;Tarde
2023081020;2023;8;10;20;Noche
2023081021;2023;8;10;21;Noche
2023081100;2023;8;11;0;Madrugada
2023081107;2023;8;11;7;Mañana
2023081108;2023;8;11;8;Mañana
2023081109;2023;8;11;9;Mañana
2023081110;2023;8;11;10;Mañana
2023081111;2023;8;11;11;Mañana
2023081112;2023;8;11;12;Tarde
2023081113;2023;8;11;13;Tarde
2023081114;2023;8;11;14;Tarde
2023081115;2023;8;11;15;Tarde
2023081116;2023;8;11;16;Tarde
2023081118;2023;8;11;18;Tarde
2023081119;2023;8;11;19;Noche
2023081120;2023;8;11;20;Noche
2023081121;2023;8;11;21;Noche
2023081122;2023;8;11;22;Noche
2023081123;2023;8;11;23;Noche
2023081199;2023;8;11;;Sin dato
2023081200;2023;8;12;0;Madrugada
2023081203;2023;8;12;3;Madrugada
2023081210;2023;8;12;10;Mañana
2023081212;2023;8;12;12;Tarde
2023081213;2023;8;12;13;Tarde
2023081214;2023;8;12;14;Tarde
2023081215;2023;8;12;15;Tarde
2023081217;2023;8;12;17;Tarde
2023081218;2023;8;12;18;Tarde
2023081221;2023;8;12;21;Noche
2023081222;2023;8;12;22;Noche
2023081223;2023;8;12;23;Noche
2023081300;2023;8;13;0;Madrugada
2023081301;2023;8;13;1;Madrugada
2023081303;2023;8;13;3;Madrugada
2023081311;2023;8;13;11;Mañana
2023081312;2023;8;13;12;Tarde
2023081313;2023;8;13;13;Tarde
2023081314;2023;8;13;14;Tarde
2023081315;2023;8;13;15;Tarde
2023081318;2023;8;13;18;Tarde
2023081319;2023;8;13;19;Noche
2023081321;2023;8;13;21;Noche
2023081322;2023;8;13;22;Noche
2023081407;2023;8;14;7;Mañana
2023081408;2023;8;14;8;Mañana
2023081409;2023;8;14;9;Mañana
2023081410;2023;8;14;10;Mañana
2023081411;2023;8;14;11;Mañana
2023081412;2023;8;14;12;Tarde
2023081413;2023;8;14;13;Tarde
2023081414;2023;8;14;14;Tarde
2023081415;2023;8;14;15;Tarde
2023081416;2023;8;14;16;Tarde
2023081417;2023;8;14;17;Tarde
2023081418;2023;8;14;18;Tarde
2023081419;2023;8;14;19;Noche
2023081421;2023;8;14;21;Noche
2023081422;2023;8;14;22;Noche
2023081423;2023;8;14;23;Noche
2023081501;2023;8;15;1;Madrugada
2023081508;2023;8;15;8;Mañana
2023081511;2023;8;15;11;Mañana
2023081512;2023;8;15;12;Tarde
2023081513;2023;8;15;13;Tarde
2023081514;2023;8;15;14;Tarde
2023081515;2023;8;15;15;Tarde
2023081516;2023;8;15;16;Tarde
2023081517;2023;8;15;17;Tarde
2023081518;2023;8;15;18;Tarde
2023081519;2023;8;15;19;Noche
2023081520;2023;8;15;20;Noche
2023081522;2023;8;15;22;Noche
2023081605;2023;8;16;5;Madrugada
2023081607;2023;8;16;7;Mañana
2023081609;2023;8;16;9;Mañana
2023081611;2023;8;16;11;Mañana
2023081612;2023;8;16;12;Tarde
2023081613;2023;8;16;13;Tarde
2023081614;2023;8;16;14;Tarde
2023081616;2023;8;16;16;Tarde
2023081617;2023;8;16;17;Tarde
2023081618;2023;8;16;18;Tarde
2023081620;2023;8;16;20;Noche
2023081622;2023;8;16;22;Noche
2023081623;2023;8;16;23;Noche
2023081701;2023;8;17;1;Madrugada
2023081704;2023;8;17;4;Madrugada
2023081707;2023;8;17;7;Mañana
2023081709;2023;8;17;9;Mañana
2023081710;2023;8;17;10;Mañana
2023081711;2023;8;17;11;Mañana
2023081712;2023;8;17;12;Tarde
2023081713;2023;8;17;13;Tarde
2023081716;2023;8;17;16;Tarde
2023081717;2023;8;17;17;Tarde
2023081719;2023;8;17;19;Noche
2023081720;2023;8;17;20;Noche
2023081722;2023;8;17;22;Noche
2023081801;2023;8;18;1;Madrugada
2023081803;2023;8;18;3;Madrugada
2023081808;2023;8;18;8;Mañana
2023081810;2023;8;18;10;Mañana
2023081811;2023;8;18;11;Mañana
2023081813;2023;8;18;13;Tarde
2023081814;2023;8;18;14;Tarde
2023081815;2023;8;18;15;Tarde
2023081816;2023;8;18;16;Tarde
2023081817;2023;8;18;17;Tarde
2023081818;2023;8;18;18;Tarde
2023081820;2023;8;18;20;Noche
2023081821;2023;8;18;21;Noche
2023081823;2023;8;18;23;Noche
2023081903;2023;8;19;3;Madrugada
2023081906;2023;8;19;6;Mañana
2023081907;2023;8;19;7;Mañana
2023081908;2023;8;19;8;Mañana
2023081910;2023;8;19;10;Mañana
2023081911;2023;8;19;11;Mañana
2023081912;2023;8;19;12;Tarde
2023081913;2023;8;19;13;Tarde
2023081915;2023;8;19;15;Tarde
2023081916;2023;8;19;16;Tarde
2023081917;2023;8;19;17;Tarde
2023081918;2023;8;19;18;Tarde
2023081919;2023;8;19;19;Noche
2023081921;2023;8;19;21;Noche
2023081922;2023;8;19;22;Noche
2023081923;2023;8;19;23;Noche
2023082005;2023;8;20;5;Madrugada
2023082007;2023;8;20;7;Mañana
2023082009;2023;8;20;9;Mañana
2023082012;2023;8;20;12;Tarde
2023082013;2023;8;20;13;Tarde
2023082015;2023;8;20;15;Tarde
2023082017;2023;8;20;17;Tarde
2023082019;2023;8;20;19;Noche
2023082020;2023;8;20;20;Noche
2023082021;2023;8;20;21;Noche
2023082023;2023;8;20;23;Noche
2023082100;2023;8;21;0;Madrugada
2023082107;2023;8;21;7;Mañana
2023082108;2023;8;21;8;Mañana
2023082109;2023;8;21;9;Mañana
2023082110;2023;8;21;10;Mañana
2023082112;2023;8;21;12;Tarde
2023082117;2023;8;21;17;Tarde
2023082119;2023;8;21;19;Noche
2023082123;2023;8;21;23;Noche
2023082200;2023;8;22;0;Madrugada
2023082205;2023;8;22;5;Madrugada
2023082207;2023;8;22;7;Mañana
2023082208;2023;8;22;8;Mañana
2023082209;2023;8;22;9;Mañana
2023082210;2023;8;22;10;Mañana
2023082211;2023;8;22;11;Mañana
2023082212;2023;8;22;12;Tarde
2023082214;2023;8;22;14;Tarde
2023082215;2023;8;22;15;Tarde
2023082216;2023;8;22;16;Tarde
2023082217;2023;8;22;17;Tarde
2023082218;2023;8;22;18;Tarde
2023082219;2023;8;22;19;Noche
2023082220;2023;8;22;20;Noche
2023082222;2023;8;22;22;Noche
2023082300;2023;8;23;0;Madrugada
2023082308;2023;8;23;8;Mañana
2023082309;2023;8;23;9;Mañana
2023082311;2023;8;23;11;Mañana
2023082312;2023;8;23;12;Tarde
2023082313;2023;8;23;13;Tarde
2023082314;2023;8;23;14;Tarde
2023082315;2023;8;23;15;Tarde
2023082317;2023;8;23;17;Tarde
2023082318;2023;8;23;18;Tarde
2023082319;2023;8;23;19;Noche
2023082322;2023;8;23;22;Noche
2023082400;2023;8;24;0;Madrugada
2023082404;2023;8;24;4;Madrugada
2023082406;2023;8;24;6;Mañana
2023082407;2023;8;24;7;Mañana
2023082409;2023;8;24;9;Mañana
2023082410;2023;8;24;10;Mañana
2023082411;2023;8;24;11;Mañana
2023082412;2023;8;24;12;Tarde
2023082413;2023;8;24;13;Tarde
2023082415;2023;8;24;15;Tarde
2023082416;2023;8;24;16;Tarde
2023082417;2023;8;24;17;Tarde
2023082418;2023;8;24;18;Tarde
2023082419;2023;8;24;19;Noche
2023082420;2023;8;24;20;Noche
2023082421;2023;8;24;21;Noche
2023082423;2023;8;24;23;Noche
2023082501;2023;8;25;1;Madrugada
2023082502;2023;8;25;2;Madrugada
2023082507;2023;8;25;7;Mañana
2023082509;2023;8;25;9;Mañana
2023082511;2023;8;25;11;Mañana
2023082512;2023;8;25;12;Tarde
2023082513;2023;8;25;13;Tarde
2023082515;2023;8;25;15;Tarde
2023082516;2023;8;25;16;Tarde
2023082517;2023;8;25;17;Tarde
2023082518;2023;8;25;18;Tarde
2023082519;2023;8;25;19;Noche
2023082520;2023;8;25;20;Noche
2023082521;2023;8;25;21;Noche
2023082522;2023;8;25;22;Noche
2023082600;2023;8;26;0;Madrugada
2023082603;2023;8;26;3;Madrugada
2023082612;2023;8;26;12;Tarde
2023082613;2023;8;26;13;Tarde
2023082614;2023;8;26;14;Tarde
2023082615;2023;8;26;15;Tarde
2023082616;2023;8;26;16;Tarde
2023082617;2023;8;26;17;Tarde
2023082618;2023;8;26;18;Tarde
2023082619;2023;8;26;19;Noche
2023082620;2023;8;26;20;Noche
2023082621;2023;8;26;21;Noche
2023082622;2023;8;26;22;Noche
2023082623;2023;8;26;23;Noche
2023082703;2023;8;27;3;Madrugada
2023082704;2023;8;27;4;Madrugada
2023082705;2023;8;27;5;Madrugada
2023082706;2023;8;27;6;Mañana
2023082711;2023;8;27;11;Mañana
2023082713;2023;8;27;13;Tarde
2023082717;2023;8;27;17;Tarde
2023082719;2023;8;27;19;Noche
2023082720;2023;8;27;20;Noche
2023082721;2023;8;27;21;Noche
2023082722;2023;8;27;22;Noche
2023082800;2023;8;28;0;Madrugada
2023082801;2023;8;28;1;Madrugada
2023082805;2023;8;28;5;Madrugada
2023082807;2023;8;28;7;Mañana
2023082808;2023;8;28;8;Mañana
2023082809;2023;8;28;9;Mañana
2023082810;2023;8;28;10;Mañana
2023082811;2023;8;28;11;Mañana
2023082813;2023;8;28;13;Tarde
2023082814;2023;8;28;14;Tarde
2023082815;2023;8;28;15;Tarde
2023082817;2023;8;28;17;Tarde
2023082818;2023;8;28;18;Tarde
2023082819;2023;8;28;19;Noche
2023082820;2023;8;28;20;Noche
2023082822;2023;8;28;22;Noche
2023082823;2023;8;28;23;Noche
2023082900;2023;8;29;0;Madrugada
2023082906;2023;8;29;6;Mañana
2023082907;2023;8;29;7;Mañana
2023082908;2023;8;29;8;Mañana
2023082909;2023;8;29;9;Mañana
2023082910;2023;8;29;10;Mañana
2023082911;2023;8;29;11;Mañana
2023082912;2023;8;29;12;Tarde
2023082915;2023;8;29;15;Tarde
2023082916;2023;8;29;16;Tarde
2023082917;2023;8;29;17;Tarde
2023082918;2023;8;29;18;Tarde
2023082919;2023;8;29;19;Noche
2023082921;2023;8;29;21;Noche
2023083000;2023;8;30;0;Madrugada
2023083003;2023;8;30;3;Madrugada
2023083006;2023;8;30;6;Mañana
2023083008;2023;8;30;8;Mañana
2023083010;2023;8;30;10;Mañana
2023083012;2023;8;30;12;Tarde
2023083013;2023;8;30;13;Tarde
2023083015;2023;8;30;15;Tarde
2023083016;2023;8;30;16;Tarde
2023083017;2023;8;30;17;Tarde
2023083018;2023;8;30;18;Tarde
2023083019;2023;8;30;19;Noche
2023083021;2023;8;30;21;Noche
2023083022;2023;8;30;22;Noche
2023083023;2023;8;30;23;Noche
2023083100;2023;8;31;0;Madrugada
2023083101;2023;8;31;1;Madrugada
2023083106;2023;8;31;6;Mañana
2023083107;2023;8;31;7;Mañana
2023083108;2023;8;31;8;Mañana
2023083109;2023;8;31;9;Mañana
2023083110;2023;8;31;10;Mañana
2023083111;2023;8;31;11;Mañana
2023083112;2023;8;31;12;Tarde
2023083113;2023;8;31;13;Tarde
2023083114;2023;8;31;14;Tarde
2023083115;2023;8;31;15;Tarde
2023083116;2023;8;31;16;Tarde
2023083117;2023;8;31;17;Tarde
2023083118;2023;8;31;18;Tarde
2023083120;2023;8;31;20;Noche
2023083123;2023;8;31;23;Noche
2023090101;2023;9;1;1;Madrugada
2023090105;2023;9;1;5;Madrugada
2023090106;2023;9;1;6;Mañana
2023090107;2023;9;1;7;Mañana
2023090108;2023;9;1;8;Mañana
2023090109;2023;9;1;9;Mañana
2023090111;2023;9;1;11;Mañana
2023090113;2023;9;1;13;Tarde
2023090114;2023;9;1;14;Tarde
2023090115;2023;9;1;15;Tarde
2023090116;2023;9;1;16;Tarde
2023090117;2023;9;1;17;Tarde
2023090118;2023;9;1;18;Tarde
2023090119;2023;9;1;19;Noche
2023090120;2023;9;1;20;Noche
2023090121;2023;9;1;21;Noche
2023090122;2023;9;1;22;Noche
2023090201;2023;9;2;1;Madrugada
2023090202;2023;9;2;2;Madrugada
2023090205;2023;9;2;5;Madrugada
2023090206;2023;9;2;6;Mañana
2023090210;2023;9;2;10;Mañana
2023090212;2023;9;2;12;Tarde
2023090213;2023;9;2;13;Tarde
2023090215;2023;9;2;15;Tarde
2023090216;2023;9;2;16;Tarde
2023090217;2023;9;2;17;Tarde
2023090218;2023;9;2;18;Tarde
2023090219;2023;9;2;19;Noche
2023090221;2023;9;2;21;Noche
2023090222;2023;9;2;22;Noche
2023090301;2023;9;3;1;Madrugada
2023090302;2023;9;3;2;Madrugada
2023090305;2023;9;3;5;Madrugada
2023090306;2023;9;3;6;Mañana
2023090307;2023;9;3;7;Mañana
2023090309;2023;9;3;9;Mañana
2023090310;2023;9;3;10;Mañana
2023090312;2023;9;3;12;Tarde
2023090314;2023;9;3;14;Tarde
2023090316;2023;9;3;16;Tarde
2023090320;2023;9;3;20;Noche
2023090321;2023;9;3;21;Noche
2023090322;2023;9;3;22;Noche
2023090400;2023;9;4;0;Madrugada
2023090406;2023;9;4;6;Mañana
2023090407;2023;9;4;7;Mañana
2023090408;2023;9;4;8;Mañana
2023090409;2023;9;4;9;Mañana
2023090410;2023;9;4;10;Mañana
2023090411;2023;9;4;11;Mañana
2023090412;2023;9;4;12;Tarde
2023090413;2023;9;4;13;Tarde
2023090414;2023;9;4;14;Tarde
2023090415;2023;9;4;15;Tarde
2023090416;2023;9;4;16;Tarde
2023090417;2023;9;4;17;Tarde
2023090419;2023;9;4;19;Noche
2023090422;2023;9;4;22;Noche
2023090423;2023;9;4;23;Noche
2023090500;2023;9;5;0;Madrugada
2023090503;2023;9;5;3;Madrugada
2023090506;2023;9;5;6;Mañana
2023090507;2023;9;5;7;Mañana
2023090508;2023;9;5;8;Mañana
2023090509;2023;9;5;9;Mañana
2023090511;2023;9;5;11;Mañana
2023090513;2023;9;5;13;Tarde
2023090514;2023;9;5;14;Tarde
2023090516;2023;9;5;16;Tarde
2023090518;2023;9;5;18;Tarde
2023090519;2023;9;5;19;Noche
2023090520;2023;9;5;20;Noche
2023090521;2023;9;5;21;Noche
2023090522;2023;9;5;22;Noche
2023090607;2023;9;6;7;Mañana
2023090608;2023;9;6;8;Mañana
2023090611;2023;9;6;11;Mañana
2023090613;2023;9;6;13;Tarde
2023090614;2023;9;6;14;Tarde
2023090615;2023;9;6;15;Tarde
2023090616;2023;9;6;16;Tarde
2023090618;2023;9;6;18;Tarde
2023090619;2023;9;6;19;Noche
2023090620;2023;9;6;20;Noche
2023090621;2023;9;6;21;Noche
2023090622;2023;9;6;22;Noche
2023090699;2023;9;6;;Sin dato
2023090700;2023;9;7;0;Madrugada
2023090701;2023;9;7;1;Madrugada
2023090704;2023;9;7;4;Madrugada
2023090706;2023;9;7;6;Mañana
2023090707;2023;9;7;7;Mañana
2023090709;2023;9;7;9;Mañana
2023090710;2023;9;7;10;Mañana
2023090711;2023;9;7;11;Mañana
2023090712;2023;9;7;12;Tarde
2023090713;2023;9;7;13;Tarde
2023090715;2023;9;7;15;Tarde
2023090716;2023;9;7;16;Tarde
2023090717;2023;9;7;17;Tarde
2023090718;2023;9;7;18;Tarde
2023090720;2023;9;7;20;Noche
2023090803;2023;9;8;3;Madrugada
2023090805;2023;9;8;5;Madrugada
2023090806;2023;9;8;6;Mañana
2023090807;2023;9;8;7;Mañana
2023090808;2023;9;8;8;Mañana
2023090809;2023;9;8;9;Mañana
2023090811;2023;9;8;11;Mañana
2023090812;2023;9;8;12;Tarde
2023090813;2023;9;8;13;Tarde
2023090814;2023;9;8;14;Tarde
2023090815;2023;9;8;15;Tarde
2023090816;2023;9;8;16;Tarde
2023090819;2023;9;8;19;Noche
2023090820;2023;9;8;20;Noche
2023090821;2023;9;8;21;Noche
2023090822;2023;9;8;22;Noche
2023090823;2023;9;8;23;Noche
2023090900;2023;9;9;0;Madrugada
2023090901;2023;9;9;1;Madrugada
2023090902;2023;9;9;2;Madrugada
2023090905;2023;9;9;5;Madrugada
2023090908;2023;9;9;8;Mañana
2023090911;2023;9;9;11;Mañana
2023090912;2023;9;9;12;Tarde
2023090913;2023;9;9;13;Tarde
2023090915;2023;9;9;15;Tarde
2023090916;2023;9;9;16;Tarde
2023090917;2023;9;9;17;Tarde
2023090918;2023;9;9;18;Tarde
2023090919;2023;9;9;19;Noche
2023090920;2023;9;9;20;Noche
2023090921;2023;9;9;21;Noche
2023090923;2023;9;9;23;Noche
2023091000;2023;9;10;0;Madrugada
2023091003;2023;9;10;3;Madrugada
2023091007;2023;9;10;7;Mañana
2023091008;2023;9;10;8;Mañana
2023091012;2023;9;10;12;Tarde
2023091013;2023;9;10;13;Tarde
2023091014;2023;9;10;14;Tarde
2023091015;2023;9;10;15;Tarde
2023091020;2023;9;10;20;Noche
2023091021;2023;9;10;21;Noche
2023091023;2023;9;10;23;Noche
2023091099;2023;9;10;;Sin dato
2023091100;2023;9;11;0;Madrugada
2023091101;2023;9;11;1;Madrugada
2023091102;2023;9;11;2;Madrugada
2023091106;2023;9;11;6;Mañana
2023091107;2023;9;11;7;Mañana
2023091108;2023;9;11;8;Mañana
2023091109;2023;9;11;9;Mañana
2023091111;2023;9;11;11;Mañana
2023091112;2023;9;11;12;Tarde
2023091113;2023;9;11;13;Tarde
2023091114;2023;9;11;14;Tarde
2023091115;2023;9;11;15;Tarde
2023091118;2023;9;11;18;Tarde
2023091119;2023;9;11;19;Noche
2023091120;2023;9;11;20;Noche
2023091121;2023;9;11;21;Noche
2023091200;2023;9;12;0;Madrugada
2023091206;2023;9;12;6;Mañana
2023091208;2023;9;12;8;Mañana
2023091209;2023;9;12;9;Mañana
2023091210;2023;9;12;10;Mañana
2023091211;2023;9;12;11;Mañana
2023091212;2023;9;12;12;Tarde
2023091213;2023;9;12;13;Tarde
2023091214;2023;9;12;14;Tarde
2023091215;2023;9;12;15;Tarde
2023091216;2023;9;12;16;Tarde
2023091217;2023;9;12;17;Tarde
2023091219;2023;9;12;19;Noche
2023091222;2023;9;12;22;Noche
2023091307;2023;9;13;7;Mañana
2023091308;2023;9;13;8;Mañana
2023091309;2023;9;13;9;Mañana
2023091311;2023;9;13;11;Mañana
2023091312;2023;9;13;12;Tarde
2023091314;2023;9;13;14;Tarde
2023091316;2023;9;13;16;Tarde
2023091317;2023;9;13;17;Tarde
2023091318;2023;9;13;18;Tarde
2023091319;2023;9;13;19;Noche
2023091320;2023;9;13;20;Noche
2023091322;2023;9;13;22;Noche
2023091323;2023;9;13;23;Noche
2023091402;2023;9;14;2;Madrugada
2023091407;2023;9;14;7;Mañana
2023091408;2023;9;14;8;Mañana
2023091409;2023;9;14;9;Mañana
2023091410;2023;9;14;10;Mañana
2023091411;2023;9;14;11;Mañana
2023091412;2023;9;14;12;Tarde
2023091413;2023;9;14;13;Tarde
2023091414;2023;9;14;14;Tarde
2023091415;2023;9;14;15;Tarde
2023091417;2023;9;14;17;Tarde
2023091418;2023;9;14;18;Tarde
2023091419;2023;9;14;19;Noche
2023091420;2023;9;14;20;Noche
2023091500;2023;9;15;0;Madrugada
2023091503;2023;9;15;3;Madrugada
2023091505;2023;9;15;5;Madrugada
2023091507;2023;9;15;7;Mañana
2023091508;2023;9;15;8;Mañana
2023091509;2023;9;15;9;Mañana
2023091510;2023;9;15;10;Mañana
2023091511;2023;9;15;11;Mañana
2023091512;2023;9;15;12;Tarde
2023091513;2023;9;15;13;Tarde
2023091514;2023;9;15;14;Tarde
2023091515;2023;9;15;15;Tarde
2023091516;2023;9;15;16;Tarde
2023091517;2023;9;15;17;Tarde
2023091518;2023;9;15;18;Tarde
2023091519;2023;9;15;19;Noche
2023091521;2023;9;15;21;Noche
2023091522;2023;9;15;22;Noche
2023091602;2023;9;16;2;Madrugada
2023091604;2023;9;16;4;Madrugada
2023091607;2023;9;16;7;Mañana
2023091609;2023;9;16;9;Mañana
2023091610;2023;9;16;10;Mañana
2023091613;2023;9;16;13;Tarde
2023091614;2023;9;16;14;Tarde
2023091615;2023;9;16;15;Tarde
2023091616;2023;9;16;16;Tarde
2023091617;2023;9;16;17;Tarde
2023091618;2023;9;16;18;Tarde
2023091620;2023;9;16;20;Noche
2023091621;2023;9;16;21;Noche
2023091622;2023;9;16;22;Noche
2023091700;2023;9;17;0;Madrugada
2023091701;2023;9;17;1;Madrugada
2023091705;2023;9;17;5;Madrugada
2023091707;2023;9;17;7;Mañana
2023091709;2023;9;17;9;Mañana
2023091710;2023;9;17;10;Mañana
2023091711;2023;9;17;11;Mañana
2023091712;2023;9;17;12;Tarde
2023091713;2023;9;17;13;Tarde
2023091714;2023;9;17;14;Tarde
2023091721;2023;9;17;21;Noche
2023091801;2023;9;18;1;Madrugada
2023091806;2023;9;18;6;Mañana
2023091808;2023;9;18;8;Mañana
2023091809;2023;9;18;9;Mañana
2023091810;2023;9;18;10;Mañana
2023091812;2023;9;18;12;Tarde
2023091813;2023;9;18;13;Tarde
2023091814;2023;9;18;14;Tarde
2023091815;2023;9;18;15;Tarde
2023091816;2023;9;18;16;Tarde
2023091817;2023;9;18;17;Tarde
2023091818;2023;9;18;18;Tarde
2023091819;2023;9;18;19;Noche
2023091820;2023;9;18;20;Noche
2023091821;2023;9;18;21;Noche
2023091822;2023;9;18;22;Noche
